year,month,period,importer_state,urf_code,urf_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
2012,12,2012-12-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1905,976,62331,19054,92,81477,32.719685,0.512336,63.86373,8
2012,12,2012-12-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,3790,2132,123315,33087,101,156503,32.536939,0.562533,57.840056,6
2012,12,2012-12-01,SP,0817800,0817800 - PORTO DE SANTOS,49124,26244,651626,15519,660,667805,13.264921,0.53424,24.829523,7
2013,1,2013-01-01,DF,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,499,414,10892,2302,0,13194,21.827655,0.829659,26.309179,1
2013,1,2013-01-01,PB,0417700,0417700 - AEROPORTO GUARARAPES,50,39,694,694,0,1388,13.88,0.78,17.794872,1
2013,1,2013-01-01,PB,0417800,0417800 - PORTO DE SUAPE,43105,34134,303624,20777,0,324401,7.043823,0.79188,8.895061,1
2013,1,2013-01-01,PB,0717800,0717800 - PORTO DE ITAGUAI,392379,245910,9670559,360724,16273,10047556,24.645965,0.626715,39.325603,2
2013,1,2013-01-01,PR,0917800,0917800 - PORTO DE PARANAGUA,352263,244639,5817024,157789,3047,5977860,16.513298,0.694478,23.777991,9
2013,1,2013-01-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,72,19,2568,141,0,2709,35.666667,0.263889,135.157895,4
2013,1,2013-01-01,SC,0920351,0920351 - DIONISIO CERQUEIRA,41514,25848,794147,13500,1625,809272,19.129619,0.622633,30.723731,1
2013,1,2013-01-01,SC,0927800,0927800 - ITAJAI,40,37,1284,20,0,1304,32.1,0.925,34.702703,1
2013,1,2013-01-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,14,6,398,173,1,572,28.428571,0.428571,66.333333,1
2013,1,2013-01-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1222,631,39274,12961,43,52278,32.139116,0.516367,62.240887,4
2013,1,2013-01-01,SP,0817800,0817800 - PORTO DE SANTOS,109836,67234,1747658,39227,1679,1788564,15.911523,0.612131,25.993664,8
2013,2,2013-02-01,ES,0717800,0717800 - PORTO DE ITAGUAI,6220,5125,116603,9468,111,126182,18.746463,0.823955,22.751805,2
2013,2,2013-02-01,ES,0817800,0817800 - PORTO DE SANTOS,186,136,19271,820,0,20091,103.607527,0.731183,141.698529,1
2013,2,2013-02-01,MG,0817800,0817800 - PORTO DE SANTOS,2400,2400,34107,2110,294,36511,14.21125,1.0,14.21125,1
2013,2,2013-02-01,PB,0417800,0417800 - PORTO DE SUAPE,579,472,6764,859,0,7623,11.682211,0.815199,14.330508,1
2013,2,2013-02-01,PB,0717800,0717800 - PORTO DE ITAGUAI,363720,256590,9176322,261961,14829,9453112,25.229083,0.70546,35.762586,3
2013,2,2013-02-01,PR,0917800,0917800 - PORTO DE PARANAGUA,175276,130841,2961536,77824,1580,3040940,16.896415,0.746486,22.634618,8
2013,2,2013-02-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,23,9,716,4,0,720,31.130435,0.391304,79.555556,2
2013,2,2013-02-01,RS,0717600,0717600 - PORTO DO RIO DE JANEIRO,50,45,5787,35,0,5822,115.74,0.9,128.6,1
2013,2,2013-02-01,SC,0920351,0920351 - DIONISIO CERQUEIRA,41577,22851,736691,12500,1508,750699,17.718715,0.549607,32.238895,1
2013,2,2013-02-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,58,42,1754,943,3,2700,30.241379,0.724138,41.761905,2
2013,2,2013-02-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,962,555,106530,7645,110,114285,110.738046,0.576923,191.945946,3
2013,2,2013-02-01,SP,0817800,0817800 - PORTO DE SANTOS,67115,44751,1103709,31596,896,1136201,16.445042,0.666781,24.663337,7
2013,3,2013-03-01,ES,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,9,7,1194,29,1,1224,132.666667,0.777778,170.571429,1
2013,3,2013-03-01,ES,0717800,0717800 - PORTO DE ITAGUAI,110,105,8718,231,0,8949,79.254545,0.954545,83.028571,1
2013,3,2013-03-01,ES,0727600,0727600 - PORTO DE VITORIA,4002,4002,58095,4381,312,62788,14.516492,1.0,14.516492,1
2013,3,2013-03-01,PB,0417700,0417700 - AEROPORTO GUARARAPES,40,26,506,788,2,1296,12.65,0.65,19.461538,1
2013,3,2013-03-01,PB,0417800,0417800 - PORTO DE SUAPE,900,711,6356,599,0,6955,7.062222,0.79,8.939522,1
2013,3,2013-03-01,PB,0717800,0717800 - PORTO DE ITAGUAI,631224,415941,15322902,308242,24021,15655165,24.274904,0.658944,36.839124,3
2013,3,2013-03-01,PB,0817800,0817800 - PORTO DE SANTOS,15744,13570,160811,8572,0,169383,10.214113,0.861916,11.850479,1
2013,3,2013-03-01,PR,0915200,0915200 - CURITIBA,791,413,24271,10015,19,34305,30.683944,0.522124,58.767554,2
2013,3,2013-03-01,PR,0917800,0917800 - PORTO DE PARANAGUA,93638,65981,1386137,40569,741,1427447,14.803146,0.704639,21.008124,7
2013,3,2013-03-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,10,4,238,1,0,239,23.8,0.4,59.5,2
2013,3,2013-03-01,RS,0817800,0817800 - PORTO DE SANTOS,929,201,10099,154,0,10253,10.870829,0.216362,50.243781,1
2013,3,2013-03-01,SC,0920351,0920351 - DIONISIO CERQUEIRA,63414,39218,1161091,20000,2378,1183469,18.309695,0.618444,29.606074,1
2013,3,2013-03-01,SC,0927800,0927800 - ITAJAI,600,388,19431,559,40,20030,32.385,0.646667,50.079897,1
2013,3,2013-03-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,431,284,11854,5854,32,17740,27.50348,0.658933,41.739437,4
2013,3,2013-03-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,862,491,72891,5881,78,78850,84.560325,0.569606,148.454175,3
2013,3,2013-03-01,SP,0817800,0817800 - PORTO DE SANTOS,290928,207573,4936453,137119,3348,5076920,16.967954,0.713486,23.781768,7
2013,4,2013-04-01,ES,0817800,0817800 - PORTO DE SANTOS,182,145,8052,188,38,8278,44.241758,0.796703,55.531034,3
2013,4,2013-04-01,PB,0417800,0417800 - PORTO DE SUAPE,50373,38894,447416,25007,0,472423,8.88206,0.77212,11.503471,2
2013,4,2013-04-01,PB,0717800,0717800 - PORTO DE ITAGUAI,337176,225040,8422496,127270,12649,8562415,24.979524,0.667426,37.426662,2
2013,4,2013-04-01,PR,0915200,0915200 - CURITIBA,120,190,5960,1633,0,7593,49.666667,1.583333,31.368421,1
2013,4,2013-04-01,PR,0917800,0917800 - PORTO DE PARANAGUA,11475,4727,129710,5821,34,135565,11.303704,0.411939,27.440237,2
2013,4,2013-04-01,RS,1017700,1017700 - PORTO DE RIO GRANDE,360,288,5913,971,56,6940,16.425,0.8,20.53125,1
2013,4,2013-04-01,SC,0920351,0920351 - DIONISIO CERQUEIRA,40922,27901,764974,12500,1565,779039,18.693466,0.681809,27.41744,1
2013,4,2013-04-01,SC,0927800,0927800 - ITAJAI,1500,520,10738,591,60,11389,7.158667,0.346667,20.65,1
2013,4,2013-04-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,227,143,5314,3712,19,9045,23.409692,0.629956,37.160839,4
2013,4,2013-04-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,531,354,45565,5656,45,51266,85.809793,0.666667,128.714689,6
2013,4,2013-04-01,SP,0817800,0817800 - PORTO DE SANTOS,182671,124624,3228677,82307,3459,3314443,17.67482,0.682232,25.907345,9
2013,5,2013-05-01,AM,0227600,0227600 - PORTO DE MANAUS,10,52,1949,89,0,2038,194.9,5.2,37.480769,1
2013,5,2013-05-01,AM,0227700,0227700 - AEROPORTO EDUARDO GOMES,3,12,290,97,0,387,96.666667,4.0,24.166667,1
2013,5,2013-05-01,ES,0717800,0717800 - PORTO DE ITAGUAI,2600,1769,73567,3450,0,77017,28.295,0.680385,41.586772,1
2013,5,2013-05-01,ES,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,182,173,9071,238,0,9309,49.840659,0.950549,52.433526,1
2013,5,2013-05-01,MG,0615100,0615100 - IRF/BELO HORIZONTE - MG,49,27,2480,0,0,2480,50.612245,0.55102,91.851852,1
2013,5,2013-05-01,MG,0817800,0817800 - PORTO DE SANTOS,2610,2385,43604,1961,53,45618,16.706513,0.913793,18.2826,1
2013,5,2013-05-01,PB,0417800,0417800 - PORTO DE SUAPE,58240,46539,506751,34332,0,541083,8.701082,0.79909,10.888738,3
2013,5,2013-05-01,PB,0717800,0717800 - PORTO DE ITAGUAI,359388,231465,9619004,137316,14645,9770965,26.764956,0.644053,41.557056,4
2013,5,2013-05-01,SC,0920351,0920351 - DIONISIO CERQUEIRA,15646,10115,313362,4600,640,318602,20.02825,0.646491,30.979931,1
2013,5,2013-05-01,SC,0927800,0927800 - ITAJAI,4922,3813,146274,4350,0,150624,29.718407,0.774685,38.36192,1
2013,5,2013-05-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,291,189,3779,1601,11,5391,12.986254,0.649485,19.994709,3
2013,5,2013-05-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,4528,2472,122234,47643,128,170005,26.995141,0.545936,49.447411,6
2013,5,2013-05-01,SP,0817800,0817800 - PORTO DE SANTOS,111456,74788,1666308,51921,1015,1719244,14.950366,0.671009,22.280419,9
2013,6,2013-06-01,ES,0717800,0717800 - PORTO DE ITAGUAI,1131,1074,31627,1798,0,33425,27.963749,0.949602,29.447858,1
2013,6,2013-06-01,ES,0727600,0727600 - PORTO DE VITORIA,16435,14245,218881,15633,1173,235687,13.31798,0.866748,15.365462,2
2013,6,2013-06-01,ES,0817800,0817800 - PORTO DE SANTOS,1490,1639,82207,1705,0,83912,55.172483,1.1,50.156803,1
2013,6,2013-06-01,MG,0615100,0615100 - IRF/BELO HORIZONTE - MG,384,288,14025,2080,0,16105,36.523438,0.75,48.697917,1
2013,6,2013-06-01,MG,0817800,0817800 - PORTO DE SANTOS,2910,2508,50417,1581,42,52040,17.32543,0.861856,20.102472,2
2013,6,2013-06-01,PB,0417800,0417800 - PORTO DE SUAPE,7156,5286,55573,4571,0,60144,7.765931,0.738681,10.513243,1
2013,6,2013-06-01,PB,0717800,0717800 - PORTO DE ITAGUAI,419436,267174,9982705,155871,13465,10152041,23.800306,0.636984,37.364059,4
